"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Contrast"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",195,-0.743694384218123,-3.61559529317943,2.33527037875448e-55,1.16763518937724e-53,6.14544836514338e-54,3599,"tags=78%, list=17%, signal=66%","TFRC/SMC6/PAICS/POLD2/HMMR/EIF2S1/DLGAP5/HMGA1/CDKN2C/PSIP1/NUP205/NCAPD2/RAD51AP1/PNN/NUP153/KIF2C/STMN1/ORC2/CIT/IPO7/CTPS1/CDC25B/NOLC1/TOP2A/ANP32E/EXOSC8/MLH1/CDKN3/CENPE/E2F8/EZH2/NUDT21/MELK/UBE2S/XRCC6/CDCA3/PPM1D/PPP1R8/KPNA2/JPT1/PRKDC/WEE1/AURKB/TRIP13/UBE2T/ORC6/SMC3/MAD2L1/NUP107/CCNB2/ESPL1/CDC20/LYAR/RAN/PA2G4/SPAG5/PLK4/CDCA8/KIF18B/ATAD2/RFC1/ZW10/SNRPB/KIF22/STAG1/NAP1L1/CENPM/TK1/TACC3/CCNE1/MKI67/PLK1/SPC24/HELLS/NME1/TIMELESS/RRM2/KIF4A/SMC4/CHEK2/CSE1L/HMGB3/DEK/PRIM2/CDK4/CDC25A/MYBL2/RAD51C/CTCF/PCNA/DCTPP1/PSMC3IP/RAD1/NASP/POLD3/MCM3/H2AX/TIPIN/SUV39H1/MMS22L/BIRC5/BRCA1/RACGAP1/EED/SRSF2/SMC1A/RFC3/RPA3/GINS4/HNRNPD/BRCA2/POLD1/SYNCRIP/H2AZ1/NOP56/DNMT1/SRSF1/MSH2/POLE/DSCC1/CHEK1/TMPO/PDS5B/ILF3/SLBP/DUT/RANBP1/MCM4/SSRP1/PHF5A/MCM6/MCM7/RPA2/TRA2B/SPC25/LIG1/GINS1/POLA2/POP7/LBR/MCM5/MCM2/RFC2/GINS3/CNOT9/USP1/RNASEH2A/DDX39A/UNG/LMNB1/ING3/DCLRE1B/POLE4","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",195,-0.678207581592918,-3.29722019130746,1.00523601658805e-39,2.51309004147013e-38,1.32267896919481e-38,3601,"tags=65%, list=17%, signal=55%","RAD23B/STIL/MEIS1/DBF4/HMMR/CHMP1A/HMGA1/CDKN2C/KIF2C/NCL/STMN1/TTK/BUB1/ATRX/RBM14/CDC25B/NOLC1/NSD2/TOP2A/AMD1/MT2A/CDKN3/CDC7/CENPE/SAP30/EZH2/UBE2S/UBE2C/PBK/CCNA2/SMARCC1/KPNA2/JPT1/PRC1/CDC6/TOP1/AURKB/SLC38A1/KNL1/ORC6/DKC1/MAD2L1/CCNB2/MEIS2/CENPF/ESPL1/CDC20/DTYMK/NUSAP1/PLK4/ATF5/CENPA/UCK2/E2F4/KIF22/STAG1/NDC80/BUB3/POLQ/TACC3/MKI67/PLK1/TROAP/FANCC/KIF20B/H2AZ2/TPX2/KIF4A/SMC4/EWSR1/HMGB3/PRIM2/KIF11/CDK4/FBXO5/CDC25A/MYBL2/CTCF/HIRA/ORC5/E2F3/NASP/MCM3/H2AX/SUV39H1/BIRC5/RACGAP1/INCENP/SRSF10/NUP50/SMC2/SRSF2/SMC1A/CDC45/HNRNPD/BRCA2/SYNCRIP/H2AZ1/RAD54L/SRSF1/CUL1/POLE/CHEK1/E2F1/TMPO/PDS5B/ILF3/EXO1/TFDP1/SNRPD1/HNRNPU/SFPQ/MCM6/RPA2/CHAF1A/TRA2B/TRAIP/POLA2/LBR/MCM5/HMGN2/MCM2/DDX39A/LMNB1/GINS2/CCNF/RBL1","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",186,-0.607938693250872,-2.93847368510196,1.16038814068912e-25,1.93398023448187e-24,1.01788433393783e-24,5779,"tags=72%, list=27%, signal=52%","EIF4G2/SSBP1/NOP16/ETF1/CYC1/CCT7/HNRNPC/KPNB1/SNRPA1/G3BP1/NPM1/VBP1/PSMC6/PABPC4/EIF3J/PSMD3/DDX21/GSPT1/VDAC3/RSL1D1/AIMP2/ABCE1/ACP1/MRPL9/SF3A1/HNRNPA1/CCT2/DHX15/CCT3/PSMD7/SNRPG/PSMD1/C1QBP/NDUFAB1/SRPK1/CCT5/RAD23B/PSMA7/PSMB2/POLD2/GOT2/TYMS/PCBP1/SRM/RRP9/SERBP1/KARS1/EIF3B/EIF2S1/PSMD14/ORC2/PSMA4/GNL3/DDX18/SNRPB2/CTPS1/NOLC1/PPIA/TCP1/EIF4E/HDGF/TARDBP/HSPE1/PSMA2/CDK2/COX5A/PSMA6/PWP1/XRCC6/CCNA2/SMARCC1/KPNA2/COPS5/NHP2/RNPS1/PPM1G/HNRNPA2B1/TRIM28/SF3B3/UBE2L3/NCBP1/CBX3/MAD2L1/CDC20/RAN/PA2G4/HDAC2/HNRNPA3/NAP1L1/EIF1AX/LSM7/BUB3/CSTF2/NCBP2/TOMM70/NME1/SET/PRPS2/ILF2/DEK/TXNL4A/ERH/SRSF7/CDK4/SRSF3/SNRPA/PCNA/SRSF2/CDC45/HNRNPD/SNRPD3/RFC4/SYNCRIP/H2AZ1/NOP56/SRSF1/CUL1/RRM1/TFDP1/SNRPD1/YWHAQ/POLE3/HNRNPU/DUT/RANBP1/MCM4/MCM6/MCM7/TRA2B/MCM5/MCM2/STARD7/USP1","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",55,-0.635447695534932,-2.5036363759082,1.70306721070545e-09,2.12883401338181e-08,1.12043895441148e-08,3859,"tags=67%, list=18%, signal=55%","TCOF1/WDR43/PES1/SRM/RRP9/GRWD1/DUSP2/FARSA/NIP7/GNL3/DDX18/NOLC1/SORD/UTP20/HSPE1/NOP2/IMP4/NDUFAF4/RCL1/CBX3/BYSL/SUPV3L1/PA2G4/PLK4/MPHOSPH10/PLK1/MRTO4/EXOSC5/CDK4/DCTPP1/PUS1/PPRC1/NOP56/PPAN/MCM4/MCM5/UNG","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",190,0.38890194219616,2.01321217352224,2.75538361690772e-08,2.75538361690772e-07,1.45020190363564e-07,6002,"tags=39%, list=28%, signal=28%","COL6A2/WNT5A/PDGFRB/SAT1/TGFBR3/SLIT3/SLIT2/VEGFA/GPX7/MEST/FBLN2/GEM/NID2/LAMA2/FMOD/NOTCH2/HTRA1/IL15/IGFBP4/THBS2/TIMP3/SERPINE2/PCOLCE/TNFRSF11B/SNTB1/FUCA1/EMP3/PLOD2/PDLIM4/FAP/MSX1/ITGA5/EDIL3/P3H1/MMP2/ID2/ITGB5/PLOD1/SDC4/ELN/FGF2/COL1A2/ABI3BP/SLC6A8/VEGFC/COL8A2/FBN1/MMP14/SPARC/SFRP4/IGFBP2/COL5A2/PTX3/BGN/SERPINH1/DAB2/CDH11/FBLN5/COL5A3/QSOX1/LOXL1/LRP1/PRRX1/TNC/LAMA1/DCN/COL16A1/CRLF1/GADD45A/PCOLCE2/FSTL3/GJA1/FBN2/CDH6","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",182,0.390573364357636,2.00939505083463,1.07533315984019e-07,8.96110966533488e-07,4.71637350807099e-07,5740,"tags=39%, list=27%, signal=29%","AK4/P4HA1/NR3C1/DTNA/FAM162A/PYGM/PGF/VEGFA/XPNPEP1/BTG1/HEXA/GPC3/CHST3/DDIT4/TPST2/MAP3K1/CDKN1C/CITED2/P4HA2/ANKZF1/AMPD3/CDKN1A/KDM3A/TIPARP/BHLHE40/F3/PGK1/ATP7A/DDIT3/ALDOC/GCK/ZFP36/WSB1/GALK1/SDC4/STC2/PRDX5/SELENBP1/TMEM45A/KLHL24/CP/ENO3/BNIP3L/HK1/ALDOA/PDK3/PLAC8/HSPA5/KDELR3/PFKL/VLDLR/EXT1/RORA/LXN/HK2/PDK1/SDC2/BGN/STBD1/GBE1/ADORA2B/MXI1/PNRC1/CXCR4/IRS2/PAM/SULT2B1/DCN/PPFIA4/STC1/ATF3","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",137,-0.448659079250349,-2.07768910141355,1.92059014229087e-07,1.28149253595655e-06,6.74469755766607e-07,5281,"tags=47%, list=25%, signal=35%","SNAPC5/GTF2H5/MRPL40/GSDME/GTF2H3/NME4/TARBP2/POLR2K/POLB/ELOA/CLP1/GTF3C5/TP53/RBX1/POLR2E/NT5C3A/ITPA/ADRM1/TYMS/PDE4B/POLR2I/SRSF6/POLR1C/POLR2J/NUDT21/SF3A3/NFX1/POLR2F/POM121/RALA/ZWINT/NCBP2/UPF3B/NME1/POLR3C/DGUOK/ERCC8/SAC3D1/RAE1/ARL6IP1/PCNA/ALYREF/RFC5/POLD3/RFC3/UMPS/DGCR8/RPA3/POLD1/RFC4/FEN1/VPS37B/RAD51/PRIM1/POLR2D/CSTF3/DUT/SSRP1/RPA2/LIG1/POLA2/RFC2/POLA1/POLE4","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",192,-0.404962895868954,-1.96549095745589,2.05038805753049e-07,1.28149253595655e-06,6.74469755766607e-07,5657,"tags=44%, list=27%, signal=33%","KIF3C/SORBS2/KIF1B/ARHGEF7/CLASP1/ARL8A/EPB41L2/EPB41/TSC1/KLC1/PLEKHG2/PKD2/STAU1/BCR/ALS2/CDK1/CCDC88A/NF1/KIF23/DYNC1H1/CDC27/PCM1/TBCD/TAOK2/MID1/AURKA/CDK5RAP2/ECT2/ARFGEF1/CYTH2/DLGAP5/EZR/SEPTIN9/MAPRE1/ARHGDIA/KIF2C/TTK/PIF1/TIAM1/BUB1/CENPJ/TOP2A/CLIP1/CENPE/FARP1/SASS6/NET1/KNTC1/PRC1/CKAP5/SMC3/CCNB2/CENPF/ESPL1/NUSAP1/ARF6/RFC1/KIF22/NDC80/FSCN1/PLK1/KIF20B/FGD6/TPX2/CEP192/KIF4A/SMC4/TRIO/KIF11/FBXO5/KIF3B/GEMIN4/SAC3D1/CEP72/BIRC5/RACGAP1/INCENP/SMC1A/ARHGEF2/BRCA2/NIN/APC/PCNT/DYNLL2/LMNB1","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",170,0.384229048158903,1.95895687235354,4.33834798924245e-07,2.41019332735692e-06,1.26852280387206e-06,4769,"tags=35%, list=23%, signal=28%","DMD/COL6A2/DTNA/PYGM/NAV2/EPHB3/CLU/GSN/ANKRD2/SOD3/LPIN1/APP/PTGIS/LAMA2/COX7A1/HRC/AEBP1/HSPB2/EIF4A2/PFKM/FOXO4/SSPN/TNNT1/SPDEF/OCEL1/ITGA7/MYL3/FXYD1/PLXNB2/CDKN1A/SPEG/MYOZ1/BHLHE40/AGRN/ATP6AP1/IGF1/CD36/CKM/ITGB5/MB/STC2/MYOM2/MYOM1/RYR1/FGF2/ENO3/SGCA/TPD52L1/SLC6A8/PRNP/CTF1/APLNR/SPARC/DENND2B/WWTR1/IGFBP7/DMPK/CRAT/TNNI1/RIT1","hallmark","G32A_vs_Ctrl_D35"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",188,-0.363213506967488,-1.75779799944107,2.80949224121458e-05,0.000140474612060729,7.39340063477522e-05,5990,"tags=45%, list=28%, signal=32%","COX4I1/NDUFB7/MDH1/ATP5PO/TIMM17A/HCCS/IDH3A/OPA1/CYC1/LDHB/MRPL35/COX10/MDH2/ECHS1/ACADM/SLC25A5/HTRA2/NDUFB3/HSD17B10/SDHA/MRPS15/MFN2/IDH3G/COX6C/ATP5F1B/MGST3/VDAC3/NDUFA9/NDUFA4/MRPS22/UQCR10/ATP5F1C/DLAT/NDUFB1/ATP5MF/UQCRQ/ATP5PB/NDUFB6/UQCRC1/NDUFAB1/IDH1/GOT2/NDUFB2/NNT/GRPEL1/TIMM8B/TIMM50/ATP5PD/NDUFA8/PDHA1/MTX2/COX7B/ACAA1/ATP6V0B/SLC25A11/AFG3L2/COX5A/ATP6V1C1/COX6A1/ATP5PF/ATP5F1D/UQCRH/UQCRFS1/ATP6V0C/POLR2F/IMMT/SUPV3L1/TOMM22/FXN/MRPL11/TOMM70/ISCA1/CYB5A/TIMM10/CYCS/ATP5MC1/IDH2/MRPL15/MRPS11/ACAT1/SLC25A4/ATP5F1E/PDP1/NDUFC2","hallmark","G32A_vs_Ctrl_D35"
