"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Contrast"
"KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION","KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION",30,-0.829552249175256,-2.87520580420551,2.84762456983062e-13,1.01090672228987e-10,7.58367385439101e-11,2983,"tags=93%, list=14%, signal=80%","RFC3/MCM3/RFC4/GINS4/POLE4/PRIM2/POLE3/MCM10/RPA2/POLE2/WDHD1/POLE/CDC45/RFC5/PCNA/POLA2/MCM6/RPA3/MCM5/MCM2/MCM4/GINS3/GINS1/RFC2/MCM7/PRIM1/POLA1/GINS2","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION","KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION",32,-0.757489681027796,-2.66918503339699,5.42882638346998e-10,9.63616683065921e-08,7.22891092114687e-08,3258,"tags=75%, list=15%, signal=64%","RAD54B/RFC3/RAD51C/PALB2/RFC4/POLD2/RAD51/POLE4/BRCA1/RAD54L/POLE3/RPA2/POLE2/POLE/RFC5/XRCC3/PCNA/BRCA2/POLD3/RPA3/POLD1/RFC2/XRCC2/RAD51D","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY","KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY",16,-0.834852194308236,-2.4559320434669,5.06966801916879e-08,5.9991071560164e-06,4.50044213631475e-06,2948,"tags=75%, list=14%, signal=65%","MCM3/GINS4/CDC45/TRAIP/MCM6/MCM5/MCM2/MCM4/GINS3/GINS1/MCM7/GINS2","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION","KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION",27,-0.729587197120171,-2.46573854827845,1.58790672813426e-07,1.12741377697533e-05,8.45769267827302e-06,5385,"tags=96%, list=25%, signal=72%","ORC6/MTBP/ORC2/ORC5/CDC6/TOPBP1/MCM3/ORC4/GINS4/POLE4/CDT1/POLE3/POLE2/POLE/CDC45/MCM6/TICRR/MCM5/MCM2/MCM4/ORC1/GINS3/GINS1/MCM7/RECQL4/GINS2","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY",79,0.508996759579944,2.27398918541834,1.49268124150333e-07,1.12741377697533e-05,8.45769267827302e-06,2971,"tags=41%, list=14%, signal=35%","PDGFRB/PGF/ANGPT2/PDGFA/FGF23/NTF3/NTF4/PDGFC/PDGFD/FGF8/ERBB3/VEGFA/IGF2/CSF1R/FGF18/PSPN/KDR/NTRK1/FLT1/VEGFC/NRTN/RET/EFNA5/IGF1/ERBB2/GDNF/FGFR2/FGF19/EPHA2/PDGFRA/FGF7/NGFR","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR","KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR",26,-0.722169233016452,-2.41942603889109,7.19523456623903e-07,4.25718045169143e-05,3.19367428992715e-05,4315,"tags=85%, list=20%, signal=67%","RFC1/MLH3/MLH1/RFC3/RFC4/POLD2/POLE4/EXO1/PMS1/MSH2/POLE3/RPA2/POLE2/POLE/RFC5/PCNA/POLD3/RPA3/MSH6/POLD1/RFC2/LIG1","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE","KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE",19,-0.773284993746601,-2.38330014477035,1.78398096592494e-06,8.85240186157148e-05,6.64094194507809e-05,3556,"tags=74%, list=17%, signal=61%","PMF1/AURKB/ZWINT/CDCA8/NUF2/NDC80/DSN1/KNL1/BIRC5/NSL1/INCENP/SPC24/SPC25/CENPX","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA","KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA",30,-0.68222400107801,-2.36457005525326,1.99490746176259e-06,8.85240186157148e-05,6.64094194507809e-05,5399,"tags=77%, list=26%, signal=57%","NXF1/NXT1/SEH1L/NCBP1/NUP107/NUP188/POM121/NUP160/ALYREF/NUP85/NUP88/NUP210/NUP205/NUP35/NDC1/SRSF3/SRSF7/NUP155/NUP214/NUP62/NUP54/NUP93/DDX19B","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER","KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER",17,-0.786616495436468,-2.351484870981,2.80408235551076e-06,0.000110605470689591,8.29746006952307e-05,2983,"tags=88%, list=14%, signal=76%","RFC3/POLB/RFC4/POLD2/POLE4/FEN1/POLE3/POLE2/POLE/RFC5/PCNA/POLD3/POLD1/RFC2/LIG1","kegg","R403C_vs_Ctrl_D35"
"KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY",70,0.488975915466265,2.13671458565339,3.90620227097367e-06,0.000126063800563241,9.45712128762047e-05,2971,"tags=40%, list=14%, signal=34%","PDGFRB/PGF/ANGPT2/PDGFA/FGF23/NTF3/NTF4/PDGFC/PDGFD/FGF8/ERBB3/VEGFA/IGF2/CSF1R/FGF18/KDR/NTRK1/FLT1/VEGFC/EFNA5/IGF1/ERBB2/FGFR2/FGF19/EPHA2/PDGFRA/FGF7/NGFR","kegg","R403C_vs_Ctrl_D35"
